"Movie_name","Usernames","Date","Content","Rating"
"INSIDE OUT","lbishopkyo","13 December 2010","You ever watch a movie trailer and you can just tell you're going to hate it? That was this film. When it came out, I knew that I should stay away. Then a few months ago, as part of a project, my teacher had the class and I watch this film because we were learning about perspective-taking or something like that. Within the first five minutes, I knew that it wasn't going to get any better. The first 10 minutes are 85% crying and just people being annoying. That brings me to the first major flaw with this movie: the characters. I hate Riley SO MUCH! She gets sad all the time, but for no good reason...ever. In fact, the first 10-15 minutes of this film are just her crying and being a baby over little things. I wanted to kill myself the longer this went on. I get that we all get sad sometimes, but she gets more upset than any other human being I know, and it happens so spontaneously you have no reason to feel for her. Frankly, I don't know which character I hate more; it's either her or Sadness, who, let me tell you, every second she was onscreen, I wanted to punch her in the face. She spends the entire movie whining and being all angst-ridden and complaining. I get that that's her persona, but it's not done right. Jimmy Neutron did a sad character way better, and they made it funny! This movie's Sadness isn't funny in the slightest. And when everything is said and done, you realize that everything that happens in this movie is basically her fault because tinkers with what she shouldn't. To make matters worse, she never listens to Joy when she tells her DON'T TOUCH THOSE HAPPY MEMORIES. How stupid is this emotion? If I had to make a ""worst characters of all time"" list, she'd be on there with Riley.Oh, and the jokes. Not once did I laugh during this atrocity. I never laughed or even chuckled. The jokes were altogether predictable, boring, and kindergarten-level. Why is it that the non-funny movies are considered to the be the funniest, and the movies that actually ARE funny are the ones left in the dust? This movie's jokes were so bad, they are on par with The Emoji Movie's jokes. Yes. I said that. I actually compared Inside Out to the Emoji Movie. I'd much rather watch that than this. Never has a movie made me want to kill myself, and thankfully I haven't yet, because, it is just a movie. But I still really hate it. This is part of my Top 3 worst movies I've ever seen in my life; it's worse than Ghost Rider 2, worse than Sharknado 3, worst than Toy Story 3, worse than the Clash of the Titans remake and worse than Kubo and the Two Strings.So if you have a very small patience-span, DO NOT SEE THIS MOVIE. It's way too obnoxious and unfunny.","
            10/10
            "
"INSIDE OUT","jacobjohntaylor1","28 December 2010","This not a 8.2 it is a 4. The acting is pretty good. The story line is just so so. I have seen worst. There are better movies out there that are nothing like this one. Godzilla is better. So is King Kong. I did not know what all the hype is about. It really is not a big deal. It might have worked as a short film. But for 1 hour and 35 minutes it gets a little trying. If you think this an 8.2 or better that is fine with me. I do not see what the big deal is here. But fine. If you have not seen this movie do not wast your time. And do not wast your money. You have been warned this is not a movie you really need to see in spite of what people say.","
            5/10
            "
"INSIDE OUT","acohen090","31 August 2013","Wtf people. I was just reading like several one reviews and how do people get a movie so wrong?! It should be pg-13? It's not for children? Are these people out of there freaking mind? For all of you who feel that it's not for children, take a look again. You severely underestimate of how much emotion a child can handle and you would be suprised. The 1 star reviews are almost laughable about how inaccurate they are. These people should be locked up in a jail for attempting to stop bringing this movie to the world. I absolutely love Inside Out, it was one of my favorite movies of 2015, and I hope you 1 Star people live your lives full of misery.","
            2/10
            "
"INSIDE OUT","casagrandicooper","4 March 2017","Do not take kids - or anyone to see this. What you will witness is the emotional breakdown of a teenager. How is that the subject of a kids movie? There is no fun. There is nothing positive. There is nothing to celebrate about this movie. Do not waste your time or money. Revisit Monster's Inc, and have fun together at a movie. Listen, if a teacher gave your 5 or 6 year old a lesson on how to be a moody, unengaged,depressed teenager, then you'd be after their neck. But, stick a Disney sign on it, and it's entertainment? Are you kidding me? This is sick stuff people, dreamed up by sick people!STAY AWAY FROM IT!!!","
            8/10
            "
"INSIDE OUT","ProffUnicorn","4 March 2021","While the concept is clever, and it does have some humorous bits, especially in the closing credits, the overall execution of the story is poorly done. The story drags slowly, is very disconnected, and does not engage the viewer, ending up with the movie being a totally boring waste of time. I did not enjoy this film at all, even though it had a unicorn as a minor character.The plot is one dimensional and does not go anywhere interesting. It really needed more time spent in development to really make something worthwhile out of the concept. I do not understand why it is doing so well. There is nothing creative in this film as opposed to Tomorrowland which was amazing and and brilliant! Do not waste your time on this film. It is not worth it.","
            1/10
            "
"INSIDE OUT","Aang1","29 November 2010","I've noticed a plethora of negative reviews all saying the same thing- their kids did not enjoy/ understand the movie and it was too dark. Yet they also say that the movie was well made and had an excellent concept. My question to these people is this- If you wanted to see a happy meaningless movie with adult toilet humour, why didn't you take your kids to see Minions? Inside out is for those who like quality cinema, to be entertained as well as taught challenging concepts. It is an artistic film. Why do you people always have to assume that all animated films have to be for kids and filled with stupid toilet humour? This is Pixar we are talking about, those who have created Wall-E and Up. Review this movie on its own merits, rather than be biased in your judgement that the film was too dark and confusing for kids. It was never marketed as a film for toddlers and little kids. I went with my brother who is in high school and it was one of the best experiences we had in the cinema in a very long time. Kudos to Pixar; it was truly an amazing, advanced conceptual, artistic film.","
            9/10
            "
"INSIDE OUT","robinhio84_","20 May 2014","Good for you, for first reading the review. Coz I went in blank.First of all it was really weird not to see the emotion of surprise, I kept thinking that emotion would be hidden (or maybe there were already thinking about a sequel).The movie has some funny moments, but it just doesn't live up to Pixar standards they we are used to (don't expect Monster Inc).The story is very predictible and becomes are drag quite quick. Even the ""sad' moment feels staged an you see it coming. Would recommend this movie to anyone. There are so many better titles.","
            2/10
            "
"INSIDE OUT","adamrm","18 January 2014","I will admit I was done after about an hour and walked out, not even caring enough to get a comp ticket for another film.Is a movie that dwells on looking inside of yourself to find more of yourself what society really needs right now? Aren't we all a little too self-absorbed and a little too much of a production as it is? I don't get the premise, but whatever, if it is funny it is funny... but it isn't funny or cute or quality. Amy Poehler is a bully dressed in pleasantries (as is becoming her typecast), the rest of the cast was much better but the writing was stiff and felt like a bad skit from SNL, the laughs are forced and you really don't care about much other than when it will be done. It tries to be smart and deep but sounds like that person you know who loves to recite facts and news without much else, and you find yourself with the blank half-smile stare you reserve for when JWs are at your door and you forgot to pretend you aren't home.Don't get me wrong, I love animated film done right, I was impressed by ""Wreck It Ralph"" and ""Up"" where the voice acting along with the story and writing fit perfectly, this is nothing near those films. If you find ""Tom and Jerry"" type antics as the pinnacle of animated film, this is the film for you, if you are looking for something both with a strong story and characters and voices to match, skip it and don't believe the high rating.","
            1/10
            "
"INSIDE OUT","Mr-Fusion","3 January 2012","I didn't walk into ""Inside Out"" expecting much. With Pixar's recent track record of pre/sequel/princess movies (with ""Toy Story 3"" being the only one worth mentioning), they weren't exactly batting a thousand. Which is what made this movie such a pleasant surprise.It's a return to fine form for the studio; great characters, imaginative world, a story that actually connects on more than one level, and most importantly the sense that those tears it's jerking from your eyes aren't for superficial reasons. This is an emotional movie, there can be no doubt. But there's also an amazingly cathartic payoff when all is said and done. And you walk away from this already missing these characters.Hell of a movie.8/10","
            9/10
            "
"INSIDE OUT","tomsaint","1 February 2014","poetic and metaphorical, this film is not for children. My five years old son had difficulties to explain to me the story of the movie afterward.of course is it full with ideas, like the explanation to the nervous breakdown, but is what the children need ?Only the parents laughed during the scene of the meal with the husband which does not listen and the memory of the Brazilian pilot.It was not a magical family moment for us. I like the idea to treat the children like adults able to understand grown up issues - but sometimes we need to relax and change our minds from the daily problems.6/10 for adults 1/10 for the children","
            1/10
            "
"INSIDE OUT","claudio_carvalho","20 January 2011","The eleven year-old Riley is a happy girl in Minnesotta with her family, friends and hockey team. When her family moves to San Francisco, her emotions have a conflict and Joy and Sadness lose the command of her actions. The other emotions - Fear, Anger and Disgust – do not know how to handle the girl that has difficulties to adapt herself to the big city and to the new school and hockey team. Meanwhile Joy and Sadness team up with her imaginary friend Bing Bong and try to reach the Headquarter of her mind to control her emotions again. ""Inside Out"" is one of the most creative animations ever made. The story entertains not only children but also adults that see it in a different layer. The most impressive is that the film is touching in many moments. I have not seen the other films nominated to the Oscar in this category, including the Brazilian one, but I hope ""Inside Out"" wins the Oscar. My vote is nine.Title (Brazil): ""Divertida Mente"" (""Entertaining Mind"" in a pun in Portuguese)","
            10/10
            "
"INSIDE OUT","tannerthanyou","30 December 2010","Why do people even like this movie. It's boring beyond belief, and it's extremely stupid. Now your probably saying ""this dude doesn't like kids movies"". Well I actually do. I have watched so much and this one is so well loved that I am just disgusted. I give it a 2 and not a 1 because the animation was good and that's it","
            4/10
            "
"INSIDE OUT","vincentbethany","7 January 2011","I simply cannot comprehend why this movie is being heralded as Pixar's finest. It is flawed in so many ways, which is uncharacteristic of Pixar. The concept is wholly unoriginal, which lead me to believe that Pixar would present us with something astounding to compensate, but what they have given us is unimaginative human characters whose personified emotions represent exhausted stereotypes. When we meet the father's emotions, they're lazily watching sports instead of taking an active interest in family dinner time, while the mother's emotions try to resign themselves to the fact that they have settled for a schlub instead of a handsome ex lover. The daughter is presented as the perfect all-American girl and we are never given even a glimpse of her being anything but perfect until the emotions Joy and Sadness find themselves ejected from the control center of her mind. Then suddenly she's the clichéd brat that lazy story telling will have us believe of every tween and teenager. The most unbelievable action of this character comes when this seemingly ideal daughter decides that in order to be happy she should run away from her loving home and travel alone across the country. All the while, mom and dad take this in their stride as though she's always behaved this way. All this, we are shown, is because the only emotions running the show are anger, disgust and fear, since joy and sadness are still trying to return to the control center. By Pixar's logic, we are incapable of rational actions without joy and sadness. Okay, I get that it's a movie, but this is bad writing. At one point we are expected to accept Sadness's antics simply because she claims that she doesn't know why she's doing what she's doing. What!?! If the ones controlling the brain cannot account for their actions, then what is the point of the premise? Perhaps the sequel will show us the emotions inside the heads of the emotions sadness, joy and the rest. Aside from the terrible story line and lack of character depth, the film lacks the usual humor we have come to associate with Pixar, and while Joy and Sadness's quest to get back where they belong is undoubtedly frustrating for them, the constant obstacles they encounter make it almost unbearable to sit through. Mostly, I feel, because again and again they keep getting sooooo close, only to have something happen and they have to find another way, finally making it happen through the use of a stack of imaginary boyfriends. Let me say that again: They finally get back to control by stacking up a bunch of imaginary boyfriends. Yes, I know, it's a movie, and a cartoon at that, but this is Pixar. We have come to expect better. Well, I have, at least. Judging by the other reviews and the box office, Inside Out is a huge hit. I still cannot fathom why. I must be taking crazy pills.","
            7/10
            "
"INSIDE OUT","MissSimonetta","28 December 2010","One thing which fascinates me with the general Pixar output is the streak of melancholy in so many of their films: Woody and Buzz's awareness of the ephemeral nature of life, Mr. Incredible's mid-life crisis, Wall-E's post-apocalyptic world, and the loneliness of Carl Frederickson quickly spring to mind. Inside Out (2015) continues this tradition with its examination of the inherent melancholy in life.The commercials and trailers show off the bright colors and sparkling comedy, but there is so much more beneath the candy colored surface. This is a story about the pain and alienation that comes with growing up. In a society where we want to push past unpleasant aspects of life without reflecting, where we want to rush as fast as possible, this film gives us an important lesson: sadness is necessary, grief is essential, and whenever we confront pain in our lives, we must not try to brave the path by ourselves. It's extraordinary and moving, proof that Pixar is back on track giving us modern classics and not tripe.","
            2/10
            "
"INSIDE OUT","JudithClark","12 October 2011","This is an easy one for me as I agree with the other reviewers. I was surprised as all I had heard and read about Inside Out led me to believe it was wonderful, so it's not me it's Pixar. Fortunately, I did not have to pay extra as it was on the STARZ channel, which is part of my TV package.It is beautifully ""drawn"", the speech and lip movements are wonderful. But I found it confusing and depressing. All those different colored balls rolling about, and the blue Depression was definitely annoying. I feel sorry for parents who had anticipated being able to take their children to see ""Inside Out"". There aren't a lot of movies that are family oriented.Pixar has made so many wonderful movies in the past and I know they can and have done better. I look forward to their next production.","
            9/10
            "
"INSIDE OUT","tommyhawka","5 March 2011","Inside out shows the struggles of a child moving house. It tells to never loose hope. Now you may think this is a very simple story and good but it's more complicated than you think. Most of the movie is about these two characters joy and sadness trying to get back into the kids brain. Literally. This movie is way too complicated for what it is and it could have been really simple. Actually, I think they could have made the movie better without the cartoon characters: joy, sadness, angry, and whatever the rest are. Oh and also this movie is no fun at all. There are no laughs until the credits and I don't think kids would really like this at all. They were laughing tonnes when the minions trailer came on before the movie and when I came out of the movie all I saw was kids crying. I would really think twice before seeing this one. Congratulations Disney you have ruined another movie that could have been great. What happened to the times when you made Finding Nemo, The incredibles.","
            1/10
            "
"INSIDE OUT","TouchTheGarlicProduction","24 April 2014","News flash for all these people complaining -- Pixar makes sad movies! This should not be news to anyone who has seen a Pixar movie before. And anyone who thinks that that's a bad thing in this case are the ones who the moral of this movie is aimed at. The other complaint that people are having is that they heard it's an original story, when in fact the 'voices in your head' idea has been done before. Yeah, the basic concept has been shown, but so has every concept. And it's not the concept that people are talking about being original; it's the moral. It was absolutely brilliant how they went about explaining a complex moral in a way that children can understand yet doesn't feel overly preachy either. It is a difficult balance to strike, and no matter how well you do it, someone will always dislike it. It shouldn't make me as angry as it does that so many people are misunderstanding this movie. There'll always be somebody, but this is as close to a perfect movie as you'll ever see, and I really wish that there weren't so many stupid people ruining it.","
            1/10
            "
"INSIDE OUT","wembleyfm","10 December 2010","I'd read that this movie is a contender for not only Best Animated movie, but even Best Picture at the Oscars. This is a very different film to one I've seen from Disney/Pixar tackling a very adult theme in human emotions. It's clever in the way it portrays the emotions and takes us into the world of the subject's mind. What loses it for me is that the film seems lost between playing out as a psychiatric experiment and being a film to entertain little children. The moral of the story seems lost amongst the confusing adventure within the subject's brain. The concept is certainly original and no doubt will be used as a talking forum in biology or human development lessons for years to come...it belongs in educational circles.","
            1/10
            "
"INSIDE OUT","Hitchcoc","15 October 2020","As is often the case, before I could see this film, I had a host of people tell me how it affected them. Tears, creativity, uniquely presented emotions. This always shades the stuff I feel personally. While it didn't speak to me as much as others, I have to admit that it was enjoyable and highly creative. We have as our protagonist, Riley, a little girl who has been fawned on her whole life. She is happy like all kids with a few bumps along the way, as well as typical behavior. We find out that she has been formed by a set of emotions who take on an anthropomorphic being. The five of them create her personality. Unfortunately for her, the family moves from its idyllic setting in Minnesota to San Francisco, where everything is indeed different. During this time, the five emotions become unsettled and this becomes a kind of adventure tale. Joy and Sadness get shot out of their control center, and while they are finding their ways back, Riley begins to fall apart. The strength of this animated film has to do with all aspects of consciousness, such the area of creativity and art where the characters are turned into Picasso figures and later two dimensional figures. There is also the ""Train"" of consciousness, as well as some Freudian stuff to work with. Memories are save on little orbs and are at the center of putting a person back together again. An imaginary friend is brought in as well. This is quite adult at times, showing things that the kids just won't get. Well worth the time to see it. Oh, I know it's been said before. Stop giving movies ones unless they are deserving. Your job is to review, not to vilify things that aren't perfect. A one should be used to evaluate a cheap 1950's horror movie or an exploitation film, not a thoughtful animated feature that has charmed the vast majority of viewers.","
            1/10
            "
"INSIDE OUT","cuddlepie-61545","2 November 2019","I would usually watch a Pixar movie as most of them are quite funny so I gave this one a go & I have to say never again! It was boring from start to finish even my 4 yr old agreed but still wanted to watch it to the end..what are you doing Pixar??","
            1/10
            "
"INSIDE OUT","KnightsofNi11","23 May 2013","In the past few years, I'm not gonna lie, Pixar Studios have had some duds. They became far too comfortable on the sequel train that didn't require boundary pushing creative storytelling to make millions. Monsters University was a sore disappointment and don't even get me started on Cars 2. Now, they've finally decided to get off that train and return to their roots in telling incredibly clever and beautifully original stories, and they're quickly being reminded that this train makes lots of money, too. Inside Out takes us back to the Pixar heyday of films like Toy Story, A Bug's Life, and The Incredibles and reminds us why we fell in love with this studio, and why adults and children alike can enjoy the hell out of an animated movie made ""for kids."" Pixar has always been playing with the idea of giving emotions to different creatures (toys, bugs, fish, etc.) and now they've gone Inception on us and given feelings to FEELINGS. Inside Out is the ultimate personification of what goes on in a person's head as they think and feel different things, having their decisions and actions fueled by the multitude of emotions swirling about in their brain. And by multitude I mean five because that's a workable amount of characters and voice actors to fill the core of your story.Inside Out follows Riley, a girl from Minnesota who moves to San Francisco with her family. Inside her head lives Joy, Sadness, Disgust, Fear, and Anger. These five personified emotions work together to keep Riley's mind in check in an elaborate and infinitely clever world full of personality islands, thought trains, imaginary friends lost in long term memory, and so many other brilliant representations of abstract concepts that exist in the human brain. Pixar has always had a knack for high concept world building, and they've outdone themselves here. If you want a totally immersive experience within a world that is abstractly absurd yet also feels so real, then go see this movie. Inside Out builds a world and a system that is full of all the fantastical elements you would expect from an animated experience like this, but it is executed so well and the way thoughts and feelings are represented hits so close to home that after the movie you'll find yourself imagining what your little feeling characters are like in your own head. You'll find yourself thinking about what your own core memories are and what islands of personality they power. Inside Out represents growing up in a way we've never seen done before. It is a perfect way of making sense of all the different emotions we experience as we grow up and learn more about the world. I promise that you've never seen a coming of age story like this. I honestly don't know if I've ever experienced an animated film of this caliber that, while so fantastical and so extravagant, also feels so real. The human brain is nothing more than billions and trillions of electrical synapses, but sometimes those synapses can create something beautiful, like this incredible personification of the mind that is adorable, funny, sentimental, and powerfully touching. I'm so thankful for the synapses working in the minds of those geniuses over at Pixar, because it has given us one of the most heartwarming films in a long, long time that is so universally relate-able I don't know how anybody couldn't enjoy it. I suppose if your Joy emotion were trapped somewhere in the halls of Long Term Memory that might be one way you wouldn't enjoy Inside Out, but hopefully she can catch the next Thought Train back to emotion headquarters soon. Yes, I believe I will be explaining mine and all other emotions through personified characters voiced by Amy Poehler, Bill Hader, and Lewis Black for a while now. This movie had an impact on me, for sure, in the best way possible.","
            3/10
            "
"INSIDE OUT","trary7","24 November 2010","Usually love Pixar, Toy Story for example, was easy and fun to follow up on the big screen but Inside Out is a jumble of fast talking characters, sudden bursts of sound that'll wake you up when you feel yourself drifting off.This movie is hard to follow, has a very sophisticated theme and so anyone under 10 probably won't sit through this one.For example there are about a 1/2 a dozen different characters that represent ""feelings"" ( anger, sadness, fear etc ) all talking at the same time in some instances. Then there are the complicated explanations of long term/short term memory, REM sleep cycles, I mean, If I were a 5 year old, I wouldn't know what was going on after about 10 mins, I'd be lost.Not to mention that there are long stretches of fast action accompanied by loud rather jarring music and shrill voices etc.It's a mess of a movie & definitely not for the very young because they won't understand it, believe me.","
            2/10
            "
"INSIDE OUT","CarmellaSoprano","26 November 2010","Vanity Faire said this was ""the best idea Pixar ever had""...I liked it better TWENTY FIVE YEARS AGO when it was a sitcom called ""Herman's Head"". This ran on the FOX network 1991-94, and included ""Simpsons"" voice actors Yeardley Smith and Hank Azaria, and starred William Ragsdale. Sorry if this is dull but I have to write ""ten lines of text"" to qualify as having an opinion on IMDb. I didn't really see anything in ""Inside Out"" that was not previously explored in ""Herman's Head"", perhaps it is just because I was a fan of the earlier show that this blatant rip off was so disappointing to me.","
            9/10
            "
"INSIDE OUT","apollovindonnus","27 November 2010","Yes, my mind is blown away by this movie not because it's spectacular  as it was hailed by many critics but because this movie is super lame  for a studio that has never released a bad movie (edit: i have  forgotten about brave and cars 2 i guess pixar has lost their touch and  that's why they made finding dory)  CGI wise this movie has an outstanding work like usual but the real  problem is the story. The first 1 hour of the movie i was waiting for  the main problem that would be the objective of the story but i was  actually watching it this whole time and watching it through the end i  just felt nothing and said ""is that it? what the heck?"".   The climax/ending was very weak it was somehow really flat probably  because the main obstacle itself was rather stupid.  The movie environment seemed very dull and narrow especially for the  imaginary part of the mind. The special 5 mind characters are annoying  and predictable. The jokes and dialogs are not memorable.  I don't know what kind of drugs these good reviewers are using but this  is the worst Disney PIXAR movie yet, it's so bad that i decided to  write my first review for this abomination of an animation.  I would give this 5/10, but with the misleading score such as 8.4, i  feel there is an obligation to demote it down hence the 1/10.  For those who thinks this is a hate/bandwagon/troll attempt. no this is  solely what i feel about this movie and it's a shame that people are so  against bad reviews.  TL;DR: this movie lacks a fun.","
            9/10
            "
"INSIDE OUT","ghostofdeath","31 January 2011","Awful music, pathetic humour, irritating characters, a preposterous concept, confusing plot points, and a boring thrill ride all mixed together. I am actually completely serious when I say Inside Out is my most hated movie of all time.","
            1/10
            "
"INSIDE OUT","sprbggr","3 January 2011","Well I went to see this movie last night with a friend and I think for children under 10 the movie is to complex. The main human emotions were very original but the movie never got me in. The story was also not that good. I would not take my daughter to the movie and it is that my friend liked it, otherwise I would not even have finished it. I think this is not what we are used to from Pixar. All the other Pixar movies were watchable for adults and children but to be honest I thought it was pretty awful. The beginning before the movie started made me already feel that it would not be good. I can see why some people like it but I think there should have been a better storyline.","
            8/10
            "
"INSIDE OUT","Joe-518","10 January 2011","Interesting concept but poorly done, expectations of an animated movie to entertain children are severely disappointing. There is nothing in this film to entertain any young children it is depressing and sad.The first part of the film is nothing but fluff and time fillerThe concepts and vocabulary are far beyond the comprehension of young children.The plot line is full of holes and technical goofs.A complete waste of time and effort, Pixar dropped the ball on this one.","
            4/10
            "
"INSIDE OUT","boytroll","30 December 2010","This, movie is over rated. With a 98% on rotten tomatoes and a 8.4 on IMDb.Well no I cant take this. It's predictable and cliché'. The plot: We begin with Riley being born and joy, in the only emotion (Because we all know when a baby is born they are happy. (NOT)And after a couple of seconds the other emotions come.Before I get into detail.. I want to point out the mistakes and cliché's.Why is the memories in third person. Shouldn't they be in POV?Why is Rileys memories is third person. Shouldn't they be POV? I remember memories in POV, no in third person.... I remember my memories in POV.In the movie Joy and Sadness, are out of HQ( I'll explain the plot later)And while they were there, later on when joy needed to go back to HQ to make Riley happy, the family island falls apart as soon as she needs to go... So cliché' Also in the movie, Joy says""We love our little girl, would could go wrong."" And then a sale sign appears, near the house and they are moving. Didn't see that coming.. (not)OK the plot... Is okay.The plot is that sadness touches the core memories and when she touches it; it turns blue (blue is for sadness) and if she touched it for to long, it would be come a sad core memory. And Joy stops her and they get stuck in the tube where the memories go. That meaning that she has no happy feelings..Okay.... The ending is leading to Inside Out 2...At the end Riley is going to her hockey game and Joy says.""We love our, girl what could go wrong...""2/10 bad movie I would not watch.","
            9/10
            "
"INSIDE OUT","ferguson-6","18 January 2012","Greetings again from the darkness. Once upon a time  in 1995 to be exact  Pixar revitalized and revolutionized the world of animated movies with the release of the first Toy Story. In the process, they sent our expectations soaring for each of their subsequent movies. Despite the pressure of such high standards, the creative geniuses at the studio have regularly thrilled and delighted us over the years with classics such as Cars (2006), Ratatouille (2007), Wall-E (2008), and Brave (2012). And beyond these, there have been a few true cinematic masterpieces – transcendent films: Finding Nemo (2003), The Incredibles (2004), Up (2009), and Toy Story 3 (2010). This most recent release unquestionably belongs in the latter group  it's one for the ages (and all ages).Genius and brilliance could be used to describe all aspects of this movie. It's a technical marvel, a visual kaleidoscope of bright colors across the full screen, and most amazingly, it packs an emotional wallop with real life moments for adolescents and parents alike.My comments will be brief because this is one you should experience for yourself – and probably more than once. Riley (Kaitlyn Dias) is an 11 year old girl who lives in Minnesota and loves her parents, her friends, and hockey. She is happy and well-adjusted. When the family relocates to San Francisco, broccoli on the pizza is only one of the challenges Riley must face. This change affects everything for her – no more friends, no more hockey, and a strained relationship with her parents. At this point, you are probably saying ""So what? That's nothing we haven't seen before."" And you are correct, except we have never seen it explained the way Pixar does.We literally go behind-the-scenes of Riley's brain and see the control panel of her emotions. There is a constant battle between Sadness (Phyllis Smith), Fear (Bill Hader), Disgust (Mindy Kaling), Anger (Lewis Black), and the ring-leader Joy (Amy Poehler). This is an exploration of emotions and memories, and the explanation has some scientific merit. Memories are depicted as marbles, and Riley's favorite things are shown as islands (Sports Island, Friendship Island, etc). How emotions affect memories is the key point here, and especially how sadness is necessary and vital to our joy. Have you wondered why we forget our imaginary childhood friends (Riley's is Bing Bong, voiced by Richard Kind)? Have you wondered why our memories change over time, and are impacted by our emotional state in any given moment? This animated gem will help you understand.Director Pete Docter (the genius behind Up) has a daughter of his own, and he clearly ""gets"" the emotional changes brought on during the pre-teen years. His research, and that of co-director Ronaldo Del Carmen, takes us on an adventure that should inspire much conversation between parents and kids. And even if it somehow doesn't break the ice in every family, it will at a minimum help youngsters and parents better understand the link between emotions and memories  plus, they will probably share a good cry and a bunch of laughs along the way. Hats off (again) to the Pixar geniuses. I dare you to top this one!***NOTE: you should also look forward to another Pixar tradition – the pre-movie short film. This one is a very unique short entitled Lava.","
            10/10
            "
"INSIDE OUT","Movie_Muse_Reviews","16 August 2020","When Pixar announced ""Up"" and ""Monsters Inc."" director Pete Docter's ""Untitled Pixar Film that Takes You Inside the Mind,"" there was little doubt that the animation giant and its brilliant minds had yet another work of genius in development. Flash forward and the revolutionary studio has not disappointed with this endlessly creative, whimsical journey now titled ""Inside Out.""This totally original film couldn't have come too soon for Pixar fans following the commercial cash-grabs that were ""Cars 2"" and ""Monsters University"" and the beautiful yet very traditional fairy tale ""Brave"" (not to mention no film in 2014). It's a huge bounce back, and it would not be a stretch to call this Pixar's most creative film, or even the most creative animated film of the digital era. The story depicts 11-year-old Riley's first major life challenge: moving from Minnesota to San Francisco with her mother and father. Yet it imagines her entire personality/brain as its own living world, piloted by her five chief emotions, all personified as characters: Joy (Amy Poehler), Sadness (Phyllis Smith), Anger (Lewis Black), Fear (Bill Hader) and Disgust (Mindy Kaling).Narrated by Joy, we see key moments of Riley's life growing up that have become her ""core memories,"" represented as shiny orbs, with each memory triggering a part of Riley's personality. To this point, Riley's core memories are all tinted yellow because they have been joyful, and Joy plans to keep it that way. The big move, however, makes this challenging, and after a struggle with Sadness, Joy and Sadness find themselves booted out of Riley's command center and into her long- term memory. With only Anger, Fear and Disgust to guide her, Riley becomes unpredictable, and Joy and Sadness must find their way back before the damage becomes irreversible. Along the way, they team up with Riley's imaginary friend, Bing Bong, who assists (and innocently misguides) their journey through all parts of Riley's mind including her abstract thought and subconscious. The praise for ""Inside Out"" could stop at the fact that it's a compelling animated film without a main villain. When was the last time you saw one of those? Case in point. The story creates danger and suspense by throwing new obstacles at Joy and Sadness left and right, creating a sense of doubt wondering what might happen to Riley if they can't make it back to ""head""quarters. Docter and co- writer/director Ronaldo Del Carmen use sheer creative force to fuel intrigue in the other moments.""Inside Out"" is awe-inspiring in the way it fully develops this personified version of the mind and carries it through to fruition with such conviction that none of the loose ends in the concept derail it. This is exceptionally elaborate, demolishing even ""Wreck- It Ralph"" in terms of world-building. From how the mind processes and removes memories to what is going on when you dream, the film is an ever-growing tower of ""what if we did this?!"" ideas piled one on top of the other and it never topples over.Pixar's trademark tear-jerking, heartstring-tugging M.O. is in place here as well, even if not to the same extent as ""Toy Story 3"" or the flashback sequence in ""Up."" The importance of love and support, the challenges of childhood – the connections the film makes to the human experience are so profound and direct despite such an abstract premise and unusual storyline.Topped with spot-on voice casting and a visual style that distinguishes itself while remaining true to Pixar's form, ""Inside Out"" is an instantly lovable film for kids and adults, one that current children will grow to love different at each stage in their lives. Speaking of, the bar is quite high for a puberty-driven sequel.~Steven CThanks for reading! Visit Movie Muse Reviews for more","
            10/10
            "
"INSIDE OUT","jayzk-959-839632","5 July 2020","What is wrong with reviewers these days? Good movies get bad reviews and bad ones get good reviews. This movie belonged to the later category. No where near the all-round quality of a movie with a 8+ rating. Are the makers of the movie hiring third world reviewers to inflate the movie's rating? I think so. Numerous people hated this movie just as I did, but the movie's rating suggests otherwise. There were cute parts in the movie but was annoying and meanders along for the majority of it. No wow factor here. It's just another Hollywood Ponzi scheme.1/10 to deflate rating to a more realistic value.","
            8/10
            "
"INSIDE OUT","palavitsinis","24 February 2011","First of all, I was really concerned when watching it, if I could get a five or six year-old to watch it...Having said that, this movie was awesome as an idea. I loved the way that the workings of the brain were paralleled to the characters of the movie and in general the graphics, etc. Plenty moments of laughs, although not hysterical as in other movies, but still lots of laughs!Loved the anger character as well as disgust! Loved them! I really liked the small clips in the end where they show how the brains of other people work, as long as the brain of a dog and a cat (this last one was to die for!). Overall, when a movie is as good as this one, you don't need to write much. Definitely worth watching with you kid, I would say ages 9 and up, and for sure worth watching as an adult, still hang up on animated movies! ;-)","
            4/10
            "
"INSIDE OUT","calvenng","15 October 2012","Just watched Soul by Pixar and Disney and it made me remembered how bad Inside Out was compared to Soul. If you had to pick between both, go for Soul 10/10.Now back to this, I'm misled by this movie thinking it was ABOUT RILEY and how her emotions plays out. The main character/lead should be RILEY, not JOY; not one single emotion. Very confused...","
            3/10
            "
