"Movie_name","Usernames","Date","Content","Rating"
"SPIRITED AWAY","cardsrock","17 March 2020","My wife and I didn't know if we were going to see this Pixar/Disney film because it just didn't look all that interesting to me in the movie trailer... I was wrong! The movie is darker than any other Pixar movie and it has a more adult theme... keep that in mind if you are planning on bringing your children! The villain is VERY bad and the way they ended his character in the movie was not appropriate for children under 10! In fact, my wife and I were wondering why they didn't portray his character having an epiphany and turning back to good.All in all a very good movie, never drags and the story is quite sweet... but don't forget it is dark and mean at times and that could make it difficult for small children!","
            10/10
            "
"SPIRITED AWAY","pixiekitten","16 July 2005","Perhaps ""Up!"" - is the only cartoon I'm ready to watch over and over again.For almost 10 years now, I've been enjoying this wonderful Pixar creation, feeling sad for the characters, rejoicing at their achievements, and always crying in the finale from happiness.The story of how two lonely people (an old widower Carl and a fat scout Russell) found each other and together found the joy of life touches me to the core.It's hard to open up to the world after losing your closest loved one, but you have to continue your adventure, live in the present and become someone you truly need.The great quality of the cartoon, the wonderful voiceover (Armen Jigarkhanyan), the reverent, kind, positive and instructive content did their job - ""Up"" is the best thing I've ever seen.If you haven't seen it, be sure to watch it, you won't be indifferent.","
            10/10
            "
"SPIRITED AWAY","jacksflicks","23 September 2002","Great movie for all ages. Watched it a few times and again recently. It is UPlifting. Change is inevitable. Just let go, go with the flow and embrace every moment.","
            5/10
            "
"SPIRITED AWAY","elu5iv3","4 July 2003","Everyone knows about the opening to this film and no matter how emotionally prepared for it you are it still hits you like a massive truck. What I wasn't expecting was just how funny Up is. There's this tremendous dry wit to it that had gone way over my head the last time I saw it, which was when it came out (and in 3D, mind you) what feels like a billion years years ago. Even though it starts getting into ""half an hour this pensioner could barely move and now he's basically superman"" territory I never felt I minded that much. That opening, those gags, that artistry. It's classical Pixar and it's utterly mesmerising.","
            9/10
            "
"SPIRITED AWAY","bluzman","26 September 2003","I went into this film amazingly enough knowing absolutely nothing about it except that it was Pixar's newest release, that it was 3D, and of course that it was called UP. I have to say Pixar tops itself again. As a fan of traditional 2D animation, 3D animated films have always been a rough pill to swallow. Even if I really like them I still have a twinge of despair that they are in the 3D medium. I don't want to say that I am completely transformed and now love 3D, but Pixar always does a great job in lessening that pain.I found Up to be a very heartwarming film. We got a glimpse of Pixar trying to play with the heartstrings in Wall-E, but they definitely have some far more emotional moments in Up. But with the great laughs and story included. I found it to be a fantastic ride that will have you almost in tears one minute and then laughing out loud the next. Great story. Great voice actor. And great Animation. Well done Pixar.If anyone could get a stubborn old traditionalist like me to enjoy a 3D film, it's you...","
            9/10
            "
"SPIRITED AWAY","JohnLennon1985","15 February 2003","The opening sequence is the most powerfully emotional image in a long time; for any genre of movie, let alone an animated family film. It does bring a tear to the eye, and may be too sad and intense for children to take. Taken at its intent to show a once happy man's loneliness as a foundation for the story line that follows or taken as too strong a message will probably determine if you like this movie or not.I did. The central character, Carl, is a very likable guy, and can be sympathized with immediately. The boy scout kid represents what Carl feels he has lost, and the adventure is his effort to reclaim it. There's a great feeling of freedom and escape when the house zooms out to the sky, and an eagerness to see things along with this good man as he embarks on his journey.It's a great ride, both literally and figuratively. The visions of the animators of what the world looks like from this unlikely dirigible is authentic, beautiful, and inspiring. Colors are used vigorously and with astonishing precision. The overall look of the film is simply wonderful. The enormous Grand Canyon like precipices in Carl's South American Shangri La type destination almost appear as a dream scape. One example of the creative imagination in the movie is when the hero carries a giant object along, strapped to his chest--I hope I get to do that one day.As for characters, most are fun although not always essential. The dogs and their human-like gifting is the stuff of great humor. The mythical creature was a nice touch. My only criticism of the movie would be the choice of villain. Someone who should have been a fast friend for Carl since they think the same way is depicted as vengeful, bitter, and vicious. It was too pessimistic a choice; a longer look would have provided a more logical bad guy.In summary, some visions are very strong emotionally, but the final product is another fun and exhilarating triumph for Pixar.","
            8/10
            "
"SPIRITED AWAY","p-52388-53189","4 April 2020","While I didn't find this nearly as impressive as Ratatouille or Wall-E, Up was still a quality Pixar product, and a creative, if slightly pandering animated film. The animation, as to be expected, was stunning. The character design and ballooning portions of the film were exceptionally crafted. The story, however, was lacking. The first 30 minutes were perfect, exuding a level of maturity I didn't expect from a Pixar film. With minimal dialogue, the expressive cinematography was emotionally effective, reminiscent of the best moments in the nearly silent Wall E. The summation of Carl's life with his wife was absolutely beautiful. It is truly one of Pixar's finest moments, and one of the best scenes of 2009 thus far. Once Carl's journey got underway, however, the film took on a far younger sophistication, with cutesy side-characters and inane slapstick moments thrown in to keep younger audiences awake. Kevin the bird was especially annoying. On the other hand, the dogs were hilarious and creatively crafted, garnering some of the best moments in the film. Overall, I thought UP was an enjoyable, if somewhat underwhelming film that could have been so much more if it didn't noticeably pander to younger audiences. Even so, Pixar's heart is always in the right place.","
            8/10
            "
"SPIRITED AWAY","pwargo","23 July 2003","I'm sure for the handful of people that read this I'm going to probably get a 0 out of 12 found this review helpful. It seems, almost without exception that positive reviews are deemed helpful but negative ones are not.With that said, I felt this was one of the most disappointing, if not the most disappointing Pixar film yet. The story was obviously pieced together almost as an after thought. It was flawed, and at times preposterous.First, what I liked. The opening 15 minutes. When the young boy and girl met, fell in love, grew old together, and then...well then the rest of the movie happens. Also, very much enjoyed the little boy scout character.Again, a spoiler alert is called for here. In the opening scene, Carl Frederickson, the 78 year old hero of the story, is a little boy watching a newsreel in a movie theater of his hero, an intrepid adventurer who travels the world in his airship (blimp). Jump forward seventy years later and our 78 year old hero runs into his hero, at least thirty years his senior and the hero looks and acts like a man in his late 50s or early 60s. I mean, Please! Then, the dogs. Oh yes, those cutified, electronic collar talking dogs. Are you kidding me? Who came up with that idea? Ugh!!! We know the idea of ""Up"" came from the Japanese masterpiece ""Howl's Moving Castle."" But how that could have a rating on IMDb of 8.1 and ""Up"" a rating of 9.1 just boggles this person's mind.","
            9/10
            "
"SPIRITED AWAY","FogelNo1","17 October 2002","I remember seeing this movie as a kid in theaters. I was like 8 or 9. I didn't think it was an awful movie, but it (kinda) didn't makes me feel something, I just didn't get the point. Yesterday I buy this movie thinking maybe it was too deep or more for adults. And I was kind of right. I think kids can enjoy this movie, but adults too, and maybe even more than kids. I love all the metaphors (House represents what Ellie is for Carl), the music and the animation (even though I sometimes feel like they didn't nailed the balloons). In general, the first half was like a 4,5/5, truly brilliant. But the second half, I thought didn't gave that brilliance of the first half. It felt so fast, kind of messy and the action didn't worked for me. And the fact that Muntz dies, makes Carl kind of the bad one, like he doesn't care about that death, it doesn't even bothers him. Anyway, that half doesn't makes the movie a bad one. Its an 3,5/5 half. Still deep, great message (I would summarize like this: Love is amazing but you still have to do your own thing. What would you say?) and I don't know much about that stuff, but I think I can say it has a great character arc. Not a brilliant movie, but a veeery good one.","
            10/10
            "
"SPIRITED AWAY","EdwardtheBlackPrince","8 April 2021","No one company has given me as much movie enjoyment over the last 14 years. No actor, director or studio has me anxiously awaiting even the announcement of the next project as Pixar.Pixar value story over pop culture references and winking at the screen, genuine charm and consistency over simple cuteness and syrup, and establishing character over crass marketing ploys (probably ""Cars"" aside).If you like any Pixar film read no further, there is no letdown here. Go watch Up.It doesn't even matter if you have kids or not, Up is just a great movie. I for one have watched every Pixar release since Toy Story in 95, which was of course the first, and as my son is still too young to go to a cinema I went to Up kid-free. Don't be snobbish adults, you'll miss out on some great flicks.If you are still uncertain here is what Up is about.We open with a star struck little kid, maybe 7? at the ""moving pictures"" in what might be the 40s or 50s, watching a news piece on the rise to prominence, and subsequent fall from grace of explorer Charles Muntz.On the way home, still on a giddy high from his 40s fanboy experience, the boy runs into a similarly aged young girl, also an exploring enthusiast named Ellie. Carl and Eddie are polar opposites, Carl seems quiet, shy and introverted, Ellie is loud, opinionated and outgoing. They grow up, get married and plan ambitious exploring missions.Now comes the most moving dialogue-free few minutes that I have experienced in a film for perhaps ever. A simple slowly paced montage shows Carl and Ellie and how they grow together through life.Realistically this is the kind of step that can only be pulled off by an animated movie, but this few minutes is amazingly effective. In it we learn more than we could have discovered in a totally separate 90 minute film about the same characters.One key point from the montage is that despite their best efforts, Carl and Ellie are never able to save enough for their trips before the funds are needed elsewhere - ultimately Carl is left alone. No sappy last words, no clumsy togetherness, just a lifetime summarized in minutes.10 minutes in, and I'm genuinely sad.Carl is now 70 something, think Clint Eastwood in ""Gran Torino"" without the forced everyone is racist – but that's sometimes OK clumsiness. He lives in the same home that he and Ellie shared, and now it more than anything is the embodiment of his deceased wife and their happy life together. Therefore, while progress is altering all around him he stubbornly refuses to move with the times.One day a knock at the door introduces us to Russell, a Wilderness Explorer (Boy Scout). Russell is looking at adding to his hefty collection of merit badges by helping the elderly.Russell is a typical 10 year old kid – well meaning, book smart about topics a 10 year old should be (animals and such), especially Wilderness Explorers but unaware of how much of real life actually is. He says 10 year old dumb things because he doesn't yet know any better, Russell is just a boy growing up.Carl is a crotchety old man, and when he does change it is only subtle and for legitimate reasons.Back to the film, Carl shoos Russell off with a wild goose (snipe?) chase, and goes back to his lonely existence.After a run in with developers, Carl is told that he has run out of time and must move to a retirement home, and two men show at his door to take him there.Now anyone who has seen even the poster knows what happens next, so there should be no surprise at how he leaves, but when it dies happen it was a spectacular event, both visually and cinematically, and it carried a real sense of something actually happening, not just a plot device.I had all over tingles for minutes. Good ones.As luck would have it Russell has come back to visit and has inadvertently stowed away with Carl on his journey to fulfil Ellie's wish and Carl's promise.Russell appears Asian-American (to be PC), and it is refreshing to see Asian-American animated actors getting more work, as up until now the animated landscape has been dominated by white, black, green and blue characters.Carl and Russell (well really Russell) befriend an 8 foot tall South American bird while ""walking the house"" the final stretch to Paradise Falls and the bird, who Russell names Kevin becomes quite protective of him.Yep I said Walking the House.I'll go spoiler free from here, Up is a film that earns the right to unravel in front of the audience.Once in Paradise Falls they meet more characters, not all human - but still capable of communicating. ""SQUIRREL!"" There is a very effective chase scene, house included, and a finale that makes Carl the most geriatric Indiana Jones type character since, well Harrison Ford in Indiana Jones and the Kingdom of the Crystal Skull.Being an animated film involving a man floating his house to another continent and his subsequent adventures of course the plot includes ludicrous events and situations, none seem truly out of place. Up remains amazingly entertaining and deserves repeated viewings.One final point, there are a few situations where Carl and Russell and various animals are put in danger, so younger children may be a bit distressed at times (OK parent hat off).Final Rating – 9 / 10. There is nothing more certain than the fact that I will be watching this many times in years to come. Loved it.If you liked this (or even if you didn't) try oneguyrambling.com","
            10/10
            "
"SPIRITED AWAY","vasco_cid","10 March 2003","Yet again, and why are we still surprised at this?, Pixar has dazzled and amazed all of us who believe that movies have the ability to rise above mediocrity and simple-mindedness no matter what genre. Gradually, these genius computer animators have grown more mature in their writing, bringing alive characters that perhaps kids would like but adults would almost certainly love. It seemingly started with Ratatouille, but these elements were evident even in Finding Nemo or The Incredibles. Here, it all comes together in an incredible array of sparkling animation and vivid storytelling that will show audiences once again that Pixar has a monopoly on animated films.There are sequences done here that no other studio would dare touch, much less for an animated movie (consider the silent sequence depicting Carl and Ellie's life together). But, Pixar is so far above the average and ordinary, they dare to dream and tell the story in a way so different and more effective. Our hero here is Carl Fredrickson, a 78-year old retired balloon salesman who has lost his wife of many years and is feeling the effects of pressure on elderly people by the world. He decides to pay tribute to his wife by attaching thousands of balloons to his house and float away to Paradise Falls, a secret place in South America he and his wife vowed to go to one day. However, things happen, such as an ambitious 8-year old boy scout trying to earn his final badge stows away and they find a giant, exotic bird named Kevin, and a dog that can talk named Dug. The more I think about this story, the more I like it. For my taste, it doesn't reach the magical levels of Wall-E, Ratatouille, or the the original classic Toy Story, but it pulverizes movies made for the pop culture crowd like the Shrek movies, Ice Age, and Monsters vs. Aliens.Perhaps the biggest asset to Pixar is Disney, which gives them a seemingly unlimited amount of resources to create worlds that are wondrous to experience. Every single one of their movies are at the top of computer animation for that time and this is no exception. The color palette which director Pete Docter is working with exceeds all levels of imagination and makes for a glorious adventure. And the characters are likable as well as not likable at some points along the way. A mixture of mirth and fantasy, Up is an adventure like no other. Kids may like it, adults will love it. And as for Pixar, there is only one direction for them to go and that would be... up.","
            10/10
            "
"SPIRITED AWAY","d4v3cs","2 November 2002","The movie was totally Fun and Awesome. The graphics of this movie was superb and awesome. Especially, Russel was very funny and his voice was also funny. Charles Muntz was perfect for the villain role. I liked the idea what Carl did to float his house in the air to reach the Paradise Falls. When, Carl was a boy, that time he was so cute and funny. When, The dogs are chasing Kevin, Russell and Carl, that scene was superb and Awesome. Even, the last scene was cool and superb. When, the house gets A storm attack, that scene was cool. Charles Muntz's dogs are awesome and superb. His cave was dark and it was cool. I should really appreciate the creators of ""Up"".","
            8/10
            "
"SPIRITED AWAY","d4v3cs","7 October 2002","I don't understand why this movie is so popular. I really don't. I find it to be an average animated flick. Nothing stands out to me or really appeals to me in the movie. I don't the characters very interesting or memorable. The story is not played out very well at all. the voice acting is good, but nothing special. There were actually quite a few times the characters only annoyed me. I'm not calling the movie bad, but in no way do I consider it amazing. It's just very average to me, on both an entertainment scale and a cinematic scale. this definitely does not compare to animated classics such as The Lion King or Aladdin. It's definitely suitable for young children, though and they will probably enjoy watching it. So if you're looking for a family film to watch with the kids, this movie is for you.","
            6/10
            "
"SPIRITED AWAY","breadandhammers","18 November 2020","The opening twenty minutes were quite touching (the famous sequence of boy growing through life and losing his true love/wife), but after that it just went downhill. How far Pixar have plummeted since 'Toy Story?'!!!!! The story is just a bit of fantasy of young and old trying to live out a dream in exotic setting, where danger lurks in form of batty old explorer and his many dogs! Gosh, what originality and what a plodding plot, characters, and empty subsidiary characters!! Yes, you just sit there while old Walt works the sentimentality line he did in the forties and fifties, only with modern animation, eg fat Americans who eat chocolate! Sorry I could not enjoy it more, but you suckered me into the cinema (only £3 each admittedly) and gave me a tired rerun of a lot of other Disney rubbish with superficial modernisms. And please can we really not have that cliché of how the real American Dream of family, apple pie and redemption is just around the block? Does every US film have to make Americans love themselves with no criticism - after all the villain is voiced by a Canadian!","
            1/10
            "
"SPIRITED AWAY","mfellipecampos","21 June 2021","I own every Pixar film on DVD but I have to say that UP may be the first one I pass on. I was very excited about seeing the film today after reading several good reviews. I think now that perhaps some reviewers out there are letting the Pixar reputation get to them. I can't believe ANYONE would say this is one of the best films of the year. Films like MONSTERS, INC, FINDING NEMO, WALL-E and TOY STORY deserved accolades like that but UP doesn't have the heart those classics did. The film is at its best early on when the characters aren't talking much. We see a montage of the lead character's life as a young Carl meets an exuberant girl named Ellie. We see them marry, live a life together, experience the highs and lows of life and finally, we see Carl loose his beloved Ellie and become a widower living alone in the house that always was their home. This sequence is moving and made me think that Pixar was about to strike another home run. However, at this point the characters start talking more and the story starts to get a bit...much. Carl decides to tie a bunch of helium balloons to his house in order to fly the house off to South America on the adventure he and Ellie were never able to complete together. He unwillingly takes along a young boy scout stand-in (Russell) who ends up on Carl's porch when the house takes off. Russell is determined to earn the patch for helping the elderly required by his troop in order to graduate to senior status. The balloon premise is a bit far-fetched but since it's an animated film, you go with it. However, once in South America, things get progressively weirder. Carl and Russell end up walking through the jungle and mountains with the house strapped to them, floating above. I think I knew the film was NOT going to be the usual classic I was used to from Pixar when they come across a bunch of talking dogs. It seems Pixar, whose done films about animals who can talk and done films just about humans, wanted to mix the two so they write into the story these dogs with collars that allow us to hear their thoughts. The dogs belong to an old adventurer living in the area who is determined to capture a big, ostrich-like bird to prove he's not the fake the world judge him to be decades ago when he claimed the bird existed. The adventurer has hundreds of dogs and not only do they search the jungles for the elusive bird, they also cook for their master, serve meals AND fly planes. Very weird. I think if you're going to make a film about smart, talking animals - make a film about smart talking animals (FINDING NEMO) and if you're going to do a film about humans, do one like THE INCREDIBLES about humans. In UP Pixar tries to mix the two and it just doesn't work. The ONE character who I thought had the most heart and was most interesting, was Kevin, the big bird who doesn't talk, seems devoted to her young and takes an instant liking to the human boy who probably reminds her of her babies. I heard kids in the audience more than once asking what was going on because they couldn't quite understand the story. I suspect UP will not be one of those films kids will watch over and over again like they do with the other Pixar classics. Pixar has some incredibly talented people but in UP I think they spent too much time on ""cool"" ideas and not as much time on developing the story and characters into something we could care about and believe in.","
            10/10
            "
"SPIRITED AWAY","neilperera20","10 July 2003","Karl (voiced by Ed Asner) met and married the girl next door, Ellie. Ellie was an extroverted adventurer while Karl was a shy, reserved person but their friendship and marriage lasted a lifetime. It was Ellie's dream to follow in the footsteps of a famous world traveler, Charles (Christopher Plummer) and make her way, someday, to Paradise Falls in Venezuela. Over the years, however, Karl and Ellie, a childless couple had many home and life realities to deal with and they never made it to South America. Now, Ellie has died and Karl is forlorn. Not only that, developers want their Victorian house, the last holdout in an urban neighborhood, to be razed to make way for high rise buildings. They almost get their wish. But, at the last moment, Karl attaches a fleet of balloons to his house, lifting it in the air, and steers a course for Paradise Falls. But, wait, there's more. A talkative, tweenage scout, Russell (Jordan Nagai), who had convinced Karl to help the young lad earn a merit badge for helping the elderly, has stowed away under the house's porch and is, thus, a fellow passenger in Karl's house-airship. At first, Karl is annoyed but after they land in Venezuela, not on target, Russell helps Karl begin to move the household toward the falls. The two also encounter a trained army of dogs, who obey the commands of their long-lost-to-the-world master, Charles the explorer, who has been trying to capture an elusive, large, colorful bird, new to the known world. It seems Karl and Russell are definitely putting a spanner into his plans. What will be the outcome? This is an extremely wonderful family film, highly entertaining and very, very touching. The story is ingenious, with a flowing action that will keep everyone riveted and the animation is amazing, especially in 3-D. But, added to that mix, is a beautifully moving tale of true love, friendship, and loyalty. This viewer was in tears several times and would dare to say most others will do the same. As the voice of Karl, Asner is excellent, his gruffness hiding a caring soul. Nagai is also topnotch, very funny and very sweet as the young, lonely boy. Plummer, too, does a fine job as the ""heavy"" of the movie and the lesser characters are absolutely perfect, too. In fact, this is a rarity among films, in that it is almost totally without any flaws whatsoever. If you can only see ONE film this year, make it this one. It is UP at the top, and will remain so, of the list of films for 2009.","
            9/10
            "
"SPIRITED AWAY","Mr Toad","19 April 2003","For starters, I would like to apologize for the summary description I gave this film (I couldn't resist the chance to use a pun). Now that I've said that, lets cut to the chase; Up is your average Pixar movie...and if you're not familiar enough with Pixar then you should be informed that the average Pixar movie has 1) excellent voice acting. 2)cutting edge animation. 3)great story and script. and 4) heart.In other words, Up is slam dunk of a family movie. The plot is about the misadventures and adventures of an old man named Carl Fredriechson and a tag along boy scout. But there's more! If you want to know the rest, then go see the movie.Like all Pixar movies, the voice cast is spot on. All of Up's characters are brought to life with well read lines, vocally emotional undertones, and an assortment of talents. Pixar's trademark CGI animation also breathes life into the characters, all of them are given convincing facial animations and gestures which could match any Hollywood A-lister's.All of the CGI (which is everything seen in the movie) is done beautifully. The scenery is breathtaking and the jungle sets sometimes look as if they were ripped from an issue of National Geographic. Pixar's signature animation is always cartoonish, yet photo-realistic and of course, ahead of their competition.What's also impressive about Pixar is that they never underestimate the power of story. Up's story is original enough (talking dogs and a house held afloat by balloons aren't even the half of it) but it isn't just about the physical conflict and events. It is really the story of an old man trying to find redemption in the twilight of his life by fulfilling an unrealized dream. Pixar has mastered the art of throwing tragedy and warmth into the same basket without becoming too heavy handed, and you can feel it in this movie. Up is also exciting and fun. The sense of adventure is palpable and the humor is charming. The script is also nicely written and clever. This movie is also very, very family friendly, despite its PG rating.The bottom line is that Up is beautiful, touching, humorous, charming and kid and parent friendly. It is just another grade A Pixar movie. Which means that unless your inner child is completely dead you should see it!","
            9/10
            "
"SPIRITED AWAY","ebiros2","17 October 2005","As a child, the girl may live in the heart of the fairy tale Prince Charming, looking forward to the vigorous and prosperous love.
However, as we grow up and lose, we are also experiencing the sweet and bitter life of life. We are also told by people around us: there will be thorns under the blue sky and white clouds, and there will be all kinds of maliciousness in the smile.
This is the ideal world of utopia that we dare not think about. But in fact, life can be insipid, knowing one person, loving that person, staying with that person, staying together until the death separates the two. What a wonderful thing.
In the film, Carl and Ellie's time is always sweet and indifferent: build a house of love together, go to a picnic together, watch the sun rise and fall, and the ordinary lens is very warm.","
            10/10
            "
"SPIRITED AWAY","johnnysugar","25 September 2002","I'm not particularly a fan of animated movies, but once settled in I can generally find them entertaining and worthwhile. The same can be said for ""Up"", the tale of an old widower curmudgeon who inadvertently hijacks a stowaway on his sky-bound home as it lifts off for a lifelong destination called Paradise Falls. The film is colorfully rendered, and if you're a guy who once might have been involved in Scouting at any level, you'll get a kick out of Carl Fredricksen (voiced by Ed Asner) sending his young hitchhiker Russell (voiced by Jordan Nagai) on a hopeless snipe hunt. When these things occur, I find myself in the underdog's corner, and when Russell finds a snipe and names him Kevin, the adventure really gets under way. It's too bad Carl's childhood hero turned out to be a villain, but that sets up the challenge of saving his new found friends from a diabolical, mad scientist, and find a way to get back home. Oh yeah, can't forget the cute canine pal along for the ride as well. His name is Dug, and is sort of the comedy relief character along with Kevin, and has a big hand (paw?) in making the save for the intrepid travelers. For it's efforts, ""Up"" won a Best Animated Feature Film at the Oscars in 2010 against some worthy contenders. In it's own way, the film has something for young and old alike, and if you're feeling down for any reason at all, you might even find it up-lifting.","
            10/10
            "
"SPIRITED AWAY","linkguy631","18 June 2005","When Pixar first introduced the concept of purely computer-generated feature films, little did they know that they had created a ravaging ravenous monster that only they – and DreamWorks – would be able to tame. Forgetting that Pixar's philosophy has always been that you should always take time and care when working with this technique and that storyline was absolutely paramount, other companies gave in to the temptation to exploit the revolution and whip up several second-rate CGI flicks that were so enticingly easy and inexpensive to make.Computer animation has almost driven quality children's animation to extinction. It has been the death of cartoons, and the decline of claymation. Though the two aforementioned animation giants have thankfully managed to continue producing such wonderful specimens as 'Toy Story' (1995) and 'Shrek' (2001). The last fourteen years have taught us that only these two companies can manage to get it right, that only they can tame the monster.Now Pixar's offerings did falter after 2004, but they regained their footing last year with Wall-E and have sustained that success with Up, an exhilarating yet also deeply moving film. It tells the story of Carl Fredricksen (voiced by Jeremy Leary at the beginning, but mostly by an amazing Edward Asner) a man who dreamed of adventure as a boy, a passion that saw him meeting and later marrying the sweet Ellie (voiced quite well by Ellie Docter, the director's daughter). The two share a long and beautiful marriage in a cosy little house that the couple decorated together, but after many years Ellie dies in hospital next to a very broken-hearted Carl. Though after her death Carl holds on relentlessly to their house and all of his photos and memories of her, he also goes on to attempt to fulfil her childhood dream which was to have a house in a lost land in South America.The story of his marriage is told quickly and with little dialogue, though still with much grace and emotion. This is of course so the exciting adventure he embarks on – which involves him taking off in a house tied to a million balloons – can be given most of the screen time, as it is more of a crowd-pleaser. Though the winsome themes are not forgone at that point, and more depth and more fun arrive when we are introduced to young ""wilderness explorer"" Russell (voiced perfectly by Jordan Nagai) a naive and extremely animated boy who ends up tagging along to assist the elderly Carl.There is also a villain thrown in – perhaps unnecessarily, though he does give us a fair bit of enjoyment and is a major supplier of the story's complications – with his own story that is first mentioned and begun to be told at the beginning, and waits in the wings until near the end where he reappears and starts being nasty to the two heroes. He is explorer Charles Muntz (voiced splendidly by Christopher Plummer) who surprisingly is Carl's childhood hero, a ruthless tyrant obsessed with hunting down, killing, and taking back the strange bird-like creature that stalks these lands in order to prove he has seen it and has made it to the lost land.Remembering its genre, it is a remarkable achievement and one that reassures us that Pixar is still the best. It even manages to surpass Wall-E, which very visibly tried too hard to incorporate meaningful messages and to be a masterpiece. Although it succeeded, it didn't do so anywhere near as naturally and effortlessly as Up did.","
            10/10
            "
"SPIRITED AWAY","anti_heroi","3 April 2020","This was the tenth feature created by Walt Disney Pictures studios and Pixar sounded like it had simple concept, but it is done so beautifully that you can feel yourself in the story. Basically, young Carl Fredricksen (Jeremy Leary) loved the idea of exploring, and his hero was the great Charles Muntz (The Sound of Music's Christopher Plummer), and he one day meets fellow exploring enthusiast Ellie (Elie Docter). They grow and marry each other, and over the years they try to achieve their dream of travelling to the Lost Land in South America, but many things stop them, and the dream disappears completely after the sad death of Ellie. Carl (Edward Asner, voice in hundreds of cartoons) is now lonely and grumpy, but still remembers the promise he made to his wife, it is only when he hits a construction worker forcing him to move out to a retirement home that this may actually happen. Before the men can take Carl with them, a huge cover unveils thousands of helium balloons that manage to lift the whole house away, with directional wings to take Carl to South America. He is inadvertently accompanied by a young stowaway, eight-year-old scout Russell (Jordan Nagai) trying to earn his last assisting the elderly badge. After encountering a storm and nearly getting lost they manage to land safely on a cliff of South America's Lost Land, and tying the house to themselves they start walking to find the spot above the large waterfall. On the way they are joined by a rare colourful flightless bird, probably the ""snipe"", that Russell names Kevin, and a talking (with a translator) dog named Dug (Bob Peterson). While walking Carl meets his childhood hero, Charles Muntz, missing for many years trying to find the rare bird that he has to become evil over to catch. There is the point where Carl wants to be alone, determined to fulfil his promise to Ellie, but he finds the adventure book is more full than he originally thought. So he plucks up the courage to go after Russell, the bird and Dug and stop the nasty Muntz from succeeding, in the end he even manages to let his house go, attend Rusell's badge receiving reception, and get a new and I guess better house. Also starring Delroy Lindo as Beta, Jerome Ranft as Gamma and Pixar regular John Ratzenberger as Construction Foreman Tom. The montage near the beginning of Carl and Ellie together with music by Michael Giacchino is beautiful, the film is full of extravagant colour, and all the characters make this a wonderful heart-warming story that makes you believe your never to old to follow your heart and your dreams (sounds corny I know, but it's true). It may be aimed a little more at adults, but with plenty of stuff for the younger generation too, it is a visually astonishing, funny, moving, and imaginative, essential animated viewing. It won the Oscars for Best Music, Original Score for Michael Giacchino, and Best Animated Feature Film of the Year, and it was nominated for Best Sound Editing, Best Writing, Screenplay Written Directly for the Screen, and Best Motion Picture of the Year, it won the BAFTA for Best Animated Film, and Best Music, and it was nominated for Best Original Screenplay, and Best Sound, and it won the Golden Globe for Best Animated Feature Film for Best Original Score. Outstanding!","
            10/10
            "
"SPIRITED AWAY","Musy345","12 January 2014","At the risk of sounding like a broken record,I never cease to be amazed by Pixar and the work that they do.Their animation,which was great from day one,is even better now,and they have surrounded it with one of their strongest stories to date,not to mention their always perfect voice casting.Ed Asner lends a great voice to the story's lead character,and what would a Pixar film be without the great voice talent of John Ratzenberger? I took the family to see it today to celebrate my son's passing of the 3rd grade and we all loved it.By all means,don't wait for the DVD.This mesmerizing film should be experienced on the big screen.","
            10/10
            "
"SPIRITED AWAY","jonathanbrown-25137","4 April 2022","If Pixar - as a studio - has any weakness, it's that they have no idea how to make a bad film. Again and again they release entertaining movies with not only a terrific sense of humor, but a level of storytelling that has set a standard for today's films, animated or otherwise. While I was obviously extremely excited to see Up, never did I expect it - or, to be honest. Well, I have to say that I was pleasantly surprised. Simply put, Up is a perfect movie.This movie is freakin' hilarious. Without a doubt the funniest film that Pixar has ever made, each and every character in Up provides their own bit of humor. Dug the dog (voiced by co-director Bob Peterson) is especially hilarious every single time that he ""opens his mouth"" I love Up. Go see it now.","
            6/10
            "
"SPIRITED AWAY","Darth_Osmosis","6 June 2018","I had high hopes for ""Up"". I don't think it let me down. Maybe I let it down. I don't know.I think the secret to Pixar's success is that they knew before anyone else that a great children's movie is a great movie, full stop. You don't have to transparently attempt to please both children and adults: this was what was wrong with a lot of terrible family movies, like ""North"". Adult humour seems stunningly out of place in a movie best enjoyed by children, and the truisms children might be hearing for the first time are often ones that adults can do with being reminded of.At least, that's what I always thought. ""Up"" starts very well, with an opening montage that makes everybody's list of saddest movie scenes. When the central premise of the flying house suspended by balloons is established, we realise the movie is off to a great start, but where it goes from there just isn't as interesting, and it lost me repeatedly.Maybe I'll watch it again later, now that I know what to expect, and hopefully I'll be able to replace this review with a more positive one.","
            10/10
            "
"SPIRITED AWAY","estreet-eva","5 December 2011","Pixar seems to be improving from one film to the next. From The Incredibles onward, they've been set on making their films more and more appealing to adults, and they've done it - Up can be enjoyed by the entire family - more so that Wall-E, which was too slow paced in its first half for children.The feelings of melancholy and nostalgia in Up, especially the opening montage, are authentic and truly touching; which doesn't mean that Up is not also incredibly funny. The second half is a romp of an adventure movie with lots of action and lots of fun; it's not as powerful as the beginning, but it's also not a letdown like the second half of Wall-E. Whether it's melancholy or insane, Up remains consistently good throughout, and it's one of the best CGI features made yet.","
            6/10
            "
